uic;name;lon;lat
1100276;Wehr (D), Flienken;7.899242;47.633148
1100277;Todtmoos, Busbahnhof;8.004031;47.739985
1100278;Todtmoos, Höfle;8.002058;47.746927
1100279;Todtmoos, Hintertodtmoos;8.001641;47.749181
1100280;Todtmoos, Strick;7.999045;47.750265
1100281;Todtmoos, Weg;7.989094;47.754308
1100282;Todtmoos, Mooslift;7.988391;47.749992
1100283;Todtmoos, Lehen;7.981628;47.747342
1100284;Bernau (Schw), Dorf;8.031674;47.809216
1100285;Todtmoos, Tännlemühle;7.983384;47.758388
1100286;St. Blasien, Hasenmatt;8.120472;47.759462
1100287;St. Blasien, Ziegelfeld;8.114802;47.755869
1100288;Grenzach, Bürgelerweg;7.661563;47.556399
1100290;Herten (Baden), Eigenstrasse;7.737894;47.553362
1100291;Zell (Wiesental),Schopfheimstr;7.852106;47.70696
1100292;Fahrnau, Hirscheneck;7.83769;47.661034
1100294;Eichsel, Obereichsel;7.757523;47.599835
1100295;Zell (Wiesental), Schwarznau;7.846217;47.699892
1100297;Müllheim (D), Feldberg Lohfel.;7.637417;47.773886
1100298;Lörrach, Lucke;7.646262;47.632352
1100300;Rheinfelden (D), K-Fürstenberg;7.788796;47.56137
1100301;Oberried (D), Abzw. Halde;7.891873;47.893333
1100302;Schauinsland, Bergstation;7.892378;47.90857
1100303;Neuenburg (Baden), Bahnhof;7.563428;47.811498
1100304;Hausen (LÖ), Eisenwerk;7.842393;47.685655
1100305;Hausen (LÖ), Lehacker;7.840218;47.682798
1100307;Schliengen, Eisenbahnstrasse;7.569907;47.759848
1100308;Lörrach, Friedhof;7.672366;47.620422
1100309;Müllheim (D), Eisenbahnstrasse;7.605891;47.809282
1100311;Etzenbach, Bahnhof;7.74832;47.866019
1100313;Emmendingen, Bahnhof;7.847889;48.118981
1100314;Emmendingen, Amtsgericht;7.846258;48.122329
1100315;Mundingen, B3;7.828388;48.128532
1100317;Teningen, Elzbrücke;7.812046;48.129705
1100318;Teningen, Winzerhalle;7.805786;48.13422
1100319;Teningen, Heimbacherstr.;7.806063;48.140264
1100320;Teningen, Heimbach Rathaus;7.830311;48.16221
1100322;Bad Krozingen, Bahnhof;7.696901;47.91956
1100324;Bad Krozingen, A.-Danner-Park;7.705443;47.916803
1100327;Müllheim (D), Verkehrsamt;7.630326;47.808156
1100328;Emmendingen, Marktplatz;7.849438;48.120531
1100329;Utzenfeld, Schule;7.918218;47.801917
1100330;Müllheim (D), Goethestrasse;7.627532;47.81107
1100331;Emmendingen, An der Steige;7.838445;48.124186
1100332;Staufen (Brsg), Bonne Ville Pl;7.730102;47.880739
1100333;Staufen (Brsg), Gaisgraben;7.725005;47.887012
1100350;Teningen, Bahnhofstrasse;7.80521;48.137869
1100355;Herten (Baden), Friedhof;7.736485;47.556562
1100356;Degerfelden, Lamm B316;7.742011;47.573752
1100359;Schwörstadt, Unterdorf;7.865751;47.590729
1100360;Schwörstadt, Kraftwerk;7.8354;47.590296
1100361;Lörrach, Gewerbeschule;7.661309;47.619277
1100362;Inzlingen, Wasserschloss;7.696777;47.587198
1100363;Lörrach, Grabenstr.;7.662912;47.613294
1100364;Lörrach, Alter Markt;7.660716;47.610846
1100365;Lörrach, Senser Platz;7.660254;47.613704
1100366;Lörrach, Homburg Siedlung;7.675751;47.623404
1100367;Lörrach, Robert Bosch Strasse;7.677071;47.624913
1100368;Hausen-Raitbach, Bahnhof;7.845791;47.679242
1100369;Maulburg, Volksbank;7.77642;47.645757
1100370;Maulburg, Teichmattstrasse;7.771925;47.644962
1100371;Steinen (Kr LÖ), Egertenstr.;7.73392;47.641859
1100372;Steinen (Kr LÖ), Schwimmbad;7.724316;47.641473
1100373;Hauingen, Turnhalle;7.694528;47.642218
1100374;Hauingen, Wiesenbrücke;7.694958;47.640026
1100375;Brombach (LÖ), Zentrum;7.692476;47.634258
1100376;Brombach (LÖ), Friedhof;7.686968;47.631469
1100377;Sallneck, Ort;7.772267;47.722923
1100378;Raich;7.806928;47.754844
1100379;Langensee (Kr LÖ),ehem. Schule;7.815909;47.741261
1100380;Schönau (Schw), Buchen. Schule;7.893246;47.782417
1100381;Zell (Wiesental), Krankenhaus;7.848911;47.703725
1100382;Schopfheim, Wehrer Strasse;7.829955;47.649319
1100383;Schopfheim, Abzw. Eichen;7.845482;47.64745
1100384;Hasel, Abzweigung;7.888498;47.647578
1100385;Hasel, Dorfplatz;7.897893;47.653359
1100386;Lörrach-Brombach, Bahnhof;7.695429;47.637075
1100387;Schopfheim, Hebelstrasse;7.824374;47.648454
1100388;Hausen (LÖ), Tor-/Bergwerkstr.;7.838868;47.680355
1100389;Hausen (LÖ), Autokabel;7.84342;47.679253
1100399;Schopfheim, Schustergasse;7.840212;47.660903
1100402;Steinen (Kr LÖ), Lörracherstr.;7.730133;47.642919
1100407;Zell (Wiesental), RB Heizmann;7.852108;47.708085
1100408;Adelsberg;7.836289;47.717463
1100409;Gresgen, Rathaus;7.821768;47.711322
1100411;Häg-Ehrsberg, Ehrsberg;7.906203;47.743192
1100412;Häg-Ehrsberg, Hägermühle;7.918588;47.731824
1100413;Häg-Ehrsberg, Rohmatt;7.907964;47.729022
1100414;Mambach, Ort;7.879097;47.727643
1100415;Inzlingen, Schlossstrasse;7.700135;47.590075
1100416;Brombach (LÖ), Schöpflin-Siedl;7.682839;47.629469
1100417;Zell (Wiesental), Schönauerstr;7.853703;47.707793
1100418;Tegernau (Bd), Hauptschule;7.79896;47.726535
1100419;Hauingen, Ost;7.698707;47.643894
1100421;Hasel, Wegscheide;7.89336;47.649815
1100422;Bad Säckingen, Bahnhof;7.949867;47.55637
1100423;Bad Säckingen, Gloria-Theater;7.941617;47.555495
1100424;Bad Säckingen, Basler Str.;7.932216;47.554146
1100425;Bad Säckingen, Jurastrasse;7.928086;47.551572
1100426;Wallbach (Baden), Kirche;7.914666;47.566109
1100427;Wallbach (Baden), Bündtenstr.;7.913035;47.571843
1100428;Wehr-Brennet, Bahnhof;7.910764;47.580878
1100429;Brennet, Wehratalstrasse;7.91202;47.58643
1100430;Öflingen, Schule;7.91403;47.592486
1100431;Öflingen, Brühlstrasse;7.915783;47.599849
1100432;Wehr (D), Hölzle;7.915809;47.608862
1100433;Wehr (D), Enkendorfstr.;7.908077;47.615517
1100434;Geschwend (Baden), Ortsmitte;7.939915;47.804152
1100435;Todtmoos, Mattenhof;8.00522;47.752524
1100436;Staufen (Brsg), Bahnhof;7.728619;47.885064
1100437;Häg-Ehrsberg, Moosmatt;7.897153;47.727647
1100440;Oberrotweil, Bahnhof;7.620965;48.089606
1100441;Münstertal (Schw), Lochmatte;7.853036;47.87214
1100442;Münstertal (Schw), Stohrenstr.;7.84504;47.883244
1100443;Münstertal (Schw), St.Trudpert;7.801802;47.865282
1100444;Münstertal (Schw), Münster;7.796598;47.860779
1100445;Münstertal (Schw), Spielweg;7.839029;47.877191
1100446;Münstertal (Schw), Rotenbuck;7.794549;47.842173
1100447;Münstertal (Schw), A. Rathaus;7.790038;47.85599
1100448;Münstertal (Schw), Münsterhald;7.786855;47.815305
1100449;Münstertal (Schw), Krumlinden;7.808349;47.868977
1100450;Münstertal (Schw), Sonne;7.826365;47.876824
1100451;Bischoffingen, Amthofplatz;7.626706;48.102829
1100452;Niederrotweil, Kirche;7.612557;48.084781
1100453;Auggen, Kronenplatz;7.593361;47.787647
1100454;Schliengen, Blankenhorn;7.5777;47.754924
1100455;Müllheim (D), Platanenallee;7.611131;47.809607
1100456;Müllheim (D), Kaiserbrunnen;7.61474;47.810019
1100457;Müllheim (D), Amtsgericht;7.625956;47.80866
1100458;Müllheim (D), Turnhalle;7.621533;47.80921
1100463;Münstertal (Schw), Neuhäuser;7.791247;47.848828
1100464;Eimeldingen, Bahnhof;7.59628;47.627885
1100465;Münstertal (Schw), Neuhof;7.861095;47.849753
1100466;Riegel a. K., Mithras Tempel;7.746586;48.150109
1100467;Riegel a. K., Rathaus;7.801367;48.14667
1100468;Auggen, Lettenbuck;7.601251;47.797529
1100469;Auggen, WG;7.597016;47.795102
1100470;Mauchen, Berner;7.595602;47.763524
1100471;Schliengen, Altinger Strasse;7.584605;47.753028
1100472;Niedereggenen, Oberdorf;7.632366;47.75552
1100473;Niedereggenen, Unterdorf;7.62684;47.754306
1100474;Obereggenen, Rathaus;7.647163;47.756815
1100475;Schliengen, Liel Sonne;7.603628;47.739702
1100476;Schliengen, Schallsi. Kreuzung;7.653339;47.767753
1100477;Müllheim (D), Vögisheim;7.621237;47.793146
1100478;Müllheim (D), In den Weihern;7.623937;47.802158
1100479;Müllheim (D), Feldberg Kirche;7.64147;47.773538
1100480;Auggen, Rathaus;7.595159;47.787206
1100481;Kandern, Busbahnhof;7.657241;47.714008
1100482;Kandern, Blumenplatz;7.661806;47.714472
1100483;Sitzenkirch, Engel;7.671858;47.735986
1100484;Kandern, St.Johannisbreite;7.662796;47.743484
1100487;Auggen, Hochhaus;7.594724;47.790476
1100488;Schliengen, Liel Fambergstr.;7.607485;47.74162
1100489;Obereggenen, WG;7.642254;47.756757
1100490;Müllheim (D), Gennenbach;7.629608;47.772911
1100491;Müllheim (D), Bürgerhaus Süd;7.626924;47.804128
1100492;Müllheim (D), Löfflerbrunnen;7.616195;47.809551
1100494;Lörrach, Burghof;7.659521;47.61127
1100500;Oberkrozingen, Adler;7.711598;47.908032
1100501;Münstertal (Schw), Bahnhof;7.780592;47.855144
1100503;Schopfheim, Berufsakademie;7.811274;47.644819
1100506;Neuenburg (D), Eichacker;7.55299;47.772337
1100507;Binzen (Kr LÖ),J.-P.-Hebelstr.;7.620717;47.630398
1100508;Rheinweiler, Kapellengrün;7.528033;47.704584
1100509;Lörrach, Fridolin-Engel-Str.;7.687607;47.606411
1100510;Lörrach, Vorengele;7.689445;47.605255
1100511;Istein, Sportplatz;7.532007;47.659943
1100512;Binzen (Kr LÖ), Dreispitz;7.609283;47.625543
1100513;Märkt, Stauwehr;7.57629;47.621039
1100514;Weil am Rhein, Rosenauer Str.;7.59271;47.607318
1100515;Weil am Rhein, Hegenheimerstr.;7.597534;47.605447
1100516;Weil am Rhein, Rebgartenweg;7.595277;47.602965
1100517;Weil am Rhein, Atlas Hotel;7.597375;47.600672
1100518;Weil am Rhein, Tullastrasse;7.596298;47.595005
1100519;Weil am Rhein, Schusterinsel;7.594051;47.593133
1100520;Haltingen, Rennemattenweg;7.6131;47.618805
1100522;Brombach (LÖ), Hofmattstr.;7.692539;47.634379
1100523;Schliengen, Liel Krone;7.604069;47.739171
1100525;Neuenburg (D), Rathausplatz;7.561396;47.813748
1100533;Jechtingen, Bahnhof/Rosenstr.;7.608874;48.120409
1100534;Kandern, Holzen Rathaus;7.625522;47.69419
1100535;Kandern, Abzw. Tal-/Bühlstr.;7.623014;47.693477
1100536;Müllheim (D), Bahnhofstrasse;7.602698;47.807269
1100537;Lörrach, Friedrich-Ebert-Str.;7.655398;47.598066
1100539;Lörrach, Freie Waldorfschule;7.662189;47.596685
1100540;Lörrach, Konrad-Adenauer-Hof;7.658751;47.595518
1100541;Stetten (LÖ), Struve-Platz;7.659198;47.597681
1100542;Stetten (LÖ), Pestalozzistr.;7.659953;47.600278
1100543;Lörrach, Parkplatz;7.640432;47.599532
1100544;Brombach (LÖ), Hüsinger Str.;7.695407;47.632004
1100545;Blansingen, Brunnen;7.543399;47.691854
1100546;Blansingen, Römerstrasse;7.537132;47.688103
1100547;Efringen-Kirchen, Kapfrain;7.573849;47.646093
1100548;Eimeldingen, Malzholzweg;7.594295;47.633729
1100549;Haltingen, Im Rad Nord;7.61156;47.60823
1100550;Weil am Rhein, Altes Rathaus;7.63347;47.592505
1100551;Weil am Rhein, Alte Post;7.638088;47.591605
1100552;Egringen, Abzweigung;7.569055;47.657907
1100553;Haltingen, Gewerbestrasse;7.613199;47.618105
1100554;Wittlingen (Baden), Bahnhof;7.647106;47.656629
1100555;Rümmingen, Altes Rathaus;7.642305;47.641948
1100556;Fischingen (Bd), Kirchplatz;7.598219;47.650769
1100557;Egringen, Rathaus;7.596484;47.663781
1100558;Egringen, Kanderner Strasse;7.599586;47.665178
1100559;Mappach;7.598894;47.679893
1100560;Kandern, Holzen Friedhof;7.621669;47.693431
1100561;Riedlingen, Abzweigung Bad;7.621809;47.697982
1100562;Weil am Rhein, Bühlstrasse;7.614911;47.594086
1100563;Weil am Rhein, Leimgrubenstr.;7.619142;47.59588
1100564;Weil am Rhein, Stettiner Str.;7.623983;47.597693
1100565;Lörrach, Rötteln;7.657886;47.631803
1100566;Rümmingen, Lörracher Strasse;7.641591;47.638806
1100567;Rümmingen, Schallbacher Str.;7.641159;47.642015
1100568;Schallbach (Baden), Dorfstr.;7.627051;47.655466
1100570;Wollbach (Kr LÖ), Bahnhof;7.649173;47.668051
1100571;Hammerstein, Abzw. Bahnhof;7.646328;47.690439
1100572;Kandern, Staiggasse;7.659431;47.71145
1100573;Maugenhard, Abzweigung;7.629059;47.675897
1100574;Tannenkirch, Abzweigung;7.5811;47.707513
1100575;Feuerbach (Baden);7.641258;47.735422
1100576;Riedlingen, Milchhaus;7.634424;47.715345
1100577;Riedlingen, Dorfstrasse;7.636677;47.715768
1100578;Marzell, Fachklinik Kandertal;7.732605;47.781568
1100579;Marzell, Abzweigung Lipple;7.740651;47.776132
1100580;Marzell, Katholische Kirche;7.72853;47.771876
1100581;Marzell, Ort;7.724628;47.770113
1100582;Marzell, Alte Mühle;7.723056;47.764836
1100583;Marzell, Kaltenbacher Brücke;7.719408;47.760991
1100584;Marzell, Lütschenbacher Brücke;7.715162;47.749354
1100585;Malsburg, Steinbruch;7.713623;47.740761
1100586;Malsburg, Kranz;7.712603;47.736885
1100587;Malsburg, Hirschen;7.70748;47.732005
1100588;Malsburg, Vogelbacherstr.;7.692121;47.728064
1100589;Kandern, Möbelfabrik Vollmer;7.686613;47.724422
1100590;Kandern, Spinnerei;7.677186;47.717684
1100591;Kandern, Waldeck;7.673301;47.715282
1100592;Kandern, Bösigerstrasse;7.666045;47.714888
1100593;Riedlingen, Erlenboden;7.621766;47.726144
1100594;Schliengen, Liel Denkmal;7.609341;47.739364
1100595;Hertingen (Bd), Hauptstrasse;7.58408;47.723148
1100596;Hertingen (Bd), KiHaus Engels;7.589669;47.724325
1100597;Ötlingen (Baden), Dorfstrasse;7.622673;47.62262
1100598;Lörrach, Maienbühl;7.674802;47.60018
1100599;Lörrach, Steinenweg;7.6704;47.600693
1100600;Lörrach, Hauptstrasse;7.664443;47.601322
1100602;Schopfheim, Lusweg/Blauenstr.;7.806785;47.644313
1100605;Haltingen, Güterstrasse;7.612584;47.610529
1100606;Haltingen, Im Rad Süd;7.611353;47.606679
1100607;Märkt, Altrheinhalle;7.584104;47.623513
1100608;Märkt, Kirche;7.581191;47.626379
1100609;Weil am Rhein, Ost Zoll;7.642445;47.592153
1100611;Schliengen, Am Sonnenstück;7.575685;47.764534
1100612;Tannenkirch, Kinderschule;7.605143;47.710706
1100613;Eimeldingen, Märkter Strasse;7.589417;47.630398
1100614;Haltingen, West;7.606338;47.6124
1100615;Inzlingen, Riehener Strasse;7.694042;47.587432
1100616;Inzlingen, Bruggewoog;7.684144;47.588173
1100617;Inzlingen, Abzweigung Au;7.679131;47.587567
1100618;Stetten (LÖ), Neumatt;7.653749;47.599205
1100619;Lörrach, Teichstrasse;7.653655;47.614117
1100620;Lörrach, Haltinger-Pfad;7.64974;47.613825
1100621;Lörrach, Steghalden;7.651849;47.61471
1100622;Lörrach, Hornbrunnenweg;7.646147;47.604639
1100623;Lörrach, Obertüllingen;7.641582;47.598206
1100624;Lörrach, Arend-Braye-Strasse;7.687764;47.604178
1100625;Lörrach, Röttelnblick;7.689412;47.603466
1100626;Lörrach, Salzertstrasse;7.68612;47.601883
1100627;Lörrach, Dinkelbergstrasse;7.681987;47.603791
1100628;Lörrach, Jugendherberge;7.678322;47.601158
1100629;Lörrach, Goethestrasse;7.660571;47.602497
1100630;Lörrach, Niederfeldplatz;7.662091;47.606803
1100631;Lörrach, Heithemstrasse;7.665994;47.621448
1100632;Lörrach, Wintersbuckstr.;7.667453;47.623678
1100633;Lörrach, Karl-Herbster-Platz;7.668792;47.622866
1100634;Lörrach, Elisbeth.-Krankenhaus;7.664677;47.618228
1100635;Lörrach, Arndtstrasse;7.659063;47.622206
1100636;Tumringen, Schule;7.657324;47.625963
1100637;Tumringen, Mühlestrasse;7.65768;47.628176
1100638;Tumringen, OBB GmbH;7.660362;47.629721
1100639;Haagen (Baden), Röttelnweiler;7.663153;47.631265
1100640;Haagen (Baden), Ritterstrasse;7.67336;47.635497
1100641;Haagen (Baden), Zentrum;7.679221;47.637132
1100642;Hauingen, Unterdorfstrasse;7.693951;47.642935
1100643;Haagen (Baden), Sportplatz;7.685267;47.639344
1100644;Lörrach, Baumgartnerstrasse;7.663174;47.608569
1100645;Lörrach, Senigallia Platz;7.661409;47.614435
1100646;Lörrach, Schulzentrum;7.662527;47.621325
1100647;Lörrach, Gasthaus Blume;7.668981;47.617116
1100648;Lörrach, Rebmannsweg;7.674896;47.620657
1100649;Brombach (LÖ), Römerstrasse;7.69314;47.63275
1100650;Brombach (LÖ), Schützenhaus;7.702118;47.632174
1100651;Brombach (LÖ), Bühl;7.698091;47.631578
1100652;Brombach (LÖ), Grossmannstr.;7.698717;47.634093
1100653;Brombach (LÖ), Schöpflin;7.697013;47.636185
1100654;Lörrach, Dorfstrasse;7.64487;47.602579
1100655;Binzen (Kr LÖ), Rathausplatz;7.623894;47.631354
1100656;Binzen (Kr LÖ), Gewerbepark;7.613421;47.625452
1100657;Tannenkirch, Ochsen;7.609099;47.710538
1100658;Fischingen (Bd), Abzweigung;7.586677;47.644102
1100659;Efringen-Kirchen, Rathaus;7.56886;47.64656
1100660;Efringen-Kirchen, Hauptstrasse;7.565359;47.652222
1100661;Efringen-Kirchen, Bahnhof;7.563806;47.655285
1100662;Wintersweiler;7.567146;47.674386
1100663;Huttingen, Abzweigung;7.558065;47.673828
1100664;Huttingen;7.547703;47.672467
1100665;Blansingen, Alemannnenstrasse;7.539736;47.691014
1100666;Welmlingen;7.563317;47.690462
1100667;Istein, Neue Strasse;7.5427;47.657362
1100668;Istein, Rathaus;7.539383;47.66023
1100669;Kleinkems, Rheinstrasse;7.523157;47.684944
1100670;Kleinkems, Rathaus;7.521808;47.688095
1100671;Rheinweiler, Rheinweiler Ort;7.531756;47.709872
1100672;Bamlach;7.549522;47.717059
1100673;Bad Bellingen, Thermalbad;7.551511;47.72942
1100674;Bad Bellingen, Markushof;7.554268;47.731767
1100675;Bad Bellingen, Hertinger Str.;7.557811;47.730429
1100676;Bad Bellingen, Römerstrasse;7.570004;47.728402
1100677;Neuenburg (D), Friedhofstr.;7.568531;47.814629
1100678;Neuenburg (D), Malzacker;7.555999;47.770924
1100679;Neuenburg (D), Sägeweg;7.563429;47.809424
1100681;Neuenburg (D), Steinenstadt;7.555898;47.76807
1100684;Burkheim-Bischoffingen, Bhf;7.611246;48.103921
1100685;Burkheim, Kreuz-Post;7.606404;48.099919
1100686;Achkarren, WG;7.620444;48.066241
1100687;Achkarren, Bahnhof;7.60838;48.059745
1100689;Jechtingen, Ortschaftsamt;7.606844;48.119467
1100690;Sasbach, Winzergenossenschaft;7.613581;48.137965
1100691;Sasbach, Wyhler Strasse;7.617992;48.140722
1100692;Sasbach (Rhein), Bahnhof;7.620346;48.139092
1100693;Leiselheim, Mittelweg;7.638878;48.135051
1100694;Königschaffhausen, Bahnhof;7.65847;48.136076
1100695;Königschaffhausen, Weiherweg;7.654688;48.130482
1100697;Königschaffhausen, Zehntgasse;7.656575;48.133834
1100698;Endingen (D), Königsch.hs. Str;7.700558;48.137947
1100699;Endingen (D), Forchheimer Str.;7.700529;48.148257
1100700;Endingen (D), Kenzinger Str.;7.708634;48.144984
1100701;Endingen (Baden), Bahnhof;7.701933;48.144238
1100702;Wyhl, Endinger Strasse;7.649415;48.165545
1100703;Wyhl, EDEKA;7.652712;48.164335
1100704;Forchheim(Brsg), Wyhler Str.;7.702299;48.162112
1100705;Forchheim, Hallenbad;8.316935;48.978511
1100706;Forchheim, Oberfeldstrasse;8.30788;48.970492
1100707;Forchheim, Hauptstrasse;8.312183;48.974567
1100708;Riegel a. K., Breite;7.7416;48.150139
1100710;Riegel am Kaiserstuhl, Ort;7.750414;48.153416
1100712;Bahlingen, Bahnhof;7.741451;48.124361
1100718;Bötzingen, Bahnhof;7.721342;48.070636
1100720;Nimburg(Baden), Bahnhof;7.760003;48.105313
1100723;Inzlingen, Zoll;7.672834;47.585574
1100727;Münstertal (Schw), Dietzelbach;7.764408;47.858081
1100728;Münstertal (Schw), Hof;7.772439;47.855893
1100729;Bad Krozingen, Staufener Str.;7.706312;47.916138
1100730;Münstertal (Schw), Schule Krum;7.813807;47.873015
1100731;Freiburg (D), Busbahnhof;7.841469;47.996765
1100736;Wehr (D), Novartis;7.905292;47.619668
1100737;Wehr (D), Kath. Kirche;7.902273;47.629269
1100738;Wehr (D), Busbahnhof;7.904284;47.624192
1100739;Brennet, Baslerstrasse;7.90919;47.585317
1100740;Bad Säckingen, Gewerbeschule;7.945656;47.558282
1100741;Bad Säckingen,Werner Kirchh.RS;7.938041;47.55499
1100743;Lörrach, Kindergarten;7.683821;47.6037
1100861;Münstertal (Schw), Süssenbrunn;7.787558;47.851223
1100863;Friedrichshafen, Stadtbahnhof;9.473562;47.652753
1100864;Fr'hafen, Jugendherberge;9.49797;47.649762
1100865;Hergatz, Bahnhof;9.827982;47.647001
1100866;Kressbronn, Bahnhof;9.59878;47.594618
1100867;Wangen (Allgäu), Bahnhof;9.831046;47.689051
1100868;Nonnenhorn, Gasthof Adler;9.612845;47.575897
1100869;Kisslegg, Bahnhof;9.882062;47.793287
1100870;Wasserburg (Bodensee), Bahnhof;9.638806;47.571649
1100871;Leutkirch, Bahnhof;10.016917;47.826551
1100872;Enzisweiler, B31;9.667213;47.564979
1100873;Lindau (D), Inselbahnhof;9.681072;47.545145
1100874;Lindau (D), Aeschacher Markt;9.689605;47.556156
1100875;Aichstetten, Bahnhof;10.074004;47.888107
1100876;Eriskirch, Irisstrasse;9.528547;47.629847
1100877;Überlingen West;9.145778;47.768219
1100878;Langenargen, Bahnhof;9.544051;47.599228
1100880;Lindau (D), Kopernikuspl./Zech;9.733947;47.54076
1100881;Niederstaufen, Kindergarten;9.795751;47.601852
1100883;Oberstaufen, Bahnhof;10.025378;47.554052
1100884;Göttingen, Busbahnhof;9.925831;51.535612
1100885;Oberstaufen, Feuerstein;10.021161;47.548582
1100886;Steibis, Höfen;10.017266;47.539354
1100887;Haslach, Bahnhof;8.087793;48.279715
1100888;Steibis, Krebs;9.980373;47.528501
1100889;Würzburg, Hauptbahnhof;9.934864;49.801484
1100890;Oberstaufen, Malas;10.015941;47.54846
1100891;Brandenburg, ZOB;12.567576;52.401756
1100892;Steibis, Steinebach;10.001001;47.536825
1100893;Oberstaufen, Weissachbrücke;10.014886;47.542301
1100894;Oberstaufen, Weissachmühle;10.019626;47.545586
1100895;Lindau (D), Bahlsen;9.723571;47.548195
1100896;Lindau-Reutin, Bahnhof;9.703916;47.553682
1100897;Lindau (D), Buttlerhügel;9.707312;47.554094
1100898;Lindau (D), Grenzsiedlung/Zech;9.734512;47.537646
1100900;Lindau (D), Kamelbuckel;9.71369;47.553276
1100901;Remetschwiel (D),Haagwaldhalle;8.153381;47.679383
